ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu3, DoublesRead, core_0, Accumulator, 549676000, 3, 0, 0, 1, 0, 0
cpu3, DoublesWritten, core_0, Accumulator, 549676000, 3, 20, 400, 1, 20, 20
cpu3, BytesRead, core_0, Accumulator, 549676000, 3, 50798, 2580436804, 1, 50798, 50798
cpu3, BytesWritten, core_0, Accumulator, 549676000, 3, 94172, 8868365584, 1, 94172, 94172
cpu3, FloatsExec, core_0, Accumulator, 549676000, 3, 250, 62500, 1, 250, 250
cpu3, TLBHitsPerCore, core_0, Accumulator, 549676000, 3, 5022, 25220484, 1, 5022, 5022
cpu3, TLBMissesPerCore, core_0, Accumulator, 549676000, 3, 8635, 74563225, 1, 8635, 8635
memory3, requests_received_GetS, , Accumulator, 549676000, 3, 7905, 7905, 7905, 1, 1
memory3, requests_received_GetSX, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, requests_received_GetX, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, requests_received_Write, , Accumulator, 549676000, 3, 5752, 5752, 5752, 1, 1
memory3, requests_received_PutM, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, outstanding_requests, , Accumulator, 549676000, 3, 3431176, 183793012, 1374190, 0, 202
memory3, latency_GetS, , Accumulator, 549676000, 3, 1985546, 498722578, 7905, 251, 252
memory3, latency_GetSX, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, latency_GetX, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, latency_Write, , Accumulator, 549676000, 3, 1445630, 363326386, 5752, 251, 252
memory3, latency_PutM, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, cycles_with_issue, , Accumulator, 549676000, 3, 13657, 13657, 13657, 1, 1
memory3, cycles_attempted_issue_but_rejected, , Accumulator, 549676000, 3, 0, 0, 0, 0, 0
memory3, total_cycles, , Accumulator, 549676000, 3, 1374190, 1888398156100, 1, 1374190, 1374190
