ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu5:memory, AMOOrBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOOrPending, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMinBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMinPending, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMaxBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMaxPending, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMinuBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMinuPending, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMaxuBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOMaxuPending, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOSwapBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:memory, AMOSwapPending, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:remote_memory:xbgasNicIface:iface, packet_latency, , Accumulator, 549676000, 5, 2583, 115077, 58, 43, 46
cpu5:remote_memory:xbgasNicIface:iface, send_bit_count, , Accumulator, 549676000, 5, 0, 0, 58, 0, 0
cpu5:remote_memory:xbgasNicIface:iface, output_port_stalls, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:remote_memory:xbgasNicIface:iface, idle_time, , Accumulator, 549676000, 5, 54130000, 1474925138240000, 59, 48000, 38298400
cpu5:remote_memory, RmtReadInFlight, , Accumulator, 549676000, 5, 7, 7, 7, 1, 1
cpu5:remote_memory, RmtReadPending, , Accumulator, 549676000, 5, 7, 7, 7, 1, 1
cpu5:remote_memory, RmtReadBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5:remote_memory, RmtWriteInFlight, , Accumulator, 549676000, 5, 22, 22, 22, 1, 1
cpu5:remote_memory, RmtWritePending, , Accumulator, 549676000, 5, 22, 22, 22, 1, 1
cpu5:remote_memory, RmtWritesBytes, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
cpu5, TotalCycles, core_0, Accumulator, 549676000, 5, 1372385, 1883440588225, 1, 1372385, 1372385
cpu5, CyclesWithIssue, core_0, Accumulator, 549676000, 5, 27655, 764799025, 1, 27655, 27655
cpu5, FloatsRead, core_0, Accumulator, 549676000, 5, 0, 0, 1, 0, 0
cpu5, FloatsWritten, core_0, Accumulator, 549676000, 5, 0, 0, 1, 0, 0
cpu5, DoublesRead, core_0, Accumulator, 549676000, 5, 0, 0, 1, 0, 0
cpu5, DoublesWritten, core_0, Accumulator, 549676000, 5, 20, 400, 1, 20, 20
cpu5, BytesRead, core_0, Accumulator, 549676000, 5, 50790, 2579624100, 1, 50790, 50790
cpu5, BytesWritten, core_0, Accumulator, 549676000, 5, 94172, 8868365584, 1, 94172, 94172
cpu5, FloatsExec, core_0, Accumulator, 549676000, 5, 250, 62500, 1, 250, 250
cpu5, TLBHitsPerCore, core_0, Accumulator, 549676000, 5, 5015, 25150225, 1, 5015, 5015
cpu5, TLBMissesPerCore, core_0, Accumulator, 549676000, 5, 8635, 74563225, 1, 8635, 8635
memory5, requests_received_GetS, , Accumulator, 549676000, 5, 7898, 7898, 7898, 1, 1
memory5, requests_received_GetSX, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, requests_received_GetX, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, requests_received_Write, , Accumulator, 549676000, 5, 5752, 5752, 5752, 1, 1
memory5, requests_received_PutM, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, outstanding_requests, , Accumulator, 549676000, 5, 3429419, 183793721, 1374190, 0, 202
memory5, latency_GetS, , Accumulator, 549676000, 5, 1983789, 498281571, 7898, 251, 252
memory5, latency_GetSX, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, latency_GetX, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, latency_Write, , Accumulator, 549676000, 5, 1445630, 363326386, 5752, 251, 252
memory5, latency_PutM, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, cycles_with_issue, , Accumulator, 549676000, 5, 13650, 13650, 13650, 1, 1
memory5, cycles_attempted_issue_but_rejected, , Accumulator, 549676000, 5, 0, 0, 0, 0, 0
memory5, total_cycles, , Accumulator, 549676000, 5, 1374190, 1888398156100, 1, 1374190, 1374190
